price_doc;id;timestamp;full_sq;life_sq;floor;max_floor;material;build_year;num_room;kitch_sq;state;product_type;sub_area
7245900;328;2011-11-09;74;45.0;24.0;;;;;;;Investment;Otradnoe
20500000;329;2011-11-10;71;41.0;2.0;;;;;;;Investment;Tverskoe
2000000;330;2011-11-10;41;21.0;10.0;;;;;;;Investment;Ivanovskoe
6500000;331;2011-11-10;45;28.0;8.0;;;;;;;Investment;Ochakovo-Matveevskoe
2000000;332;2011-11-10;58;42.0;8.0;;;;;;;Investment;Preobrazhenskoe
2000000;333;2011-11-10;45;29.0;3.0;;;;;;;Investment;Severnoe Izmajlovo
5800000;334;2011-11-10;38;23.0;3.0;;;;;;;Investment;Losinoostrovskoe
2200000;335;2011-11-10;72;46.0;4.0;;;;;;;Investment;Preobrazhenskoe
7538000;336;2011-11-11;61;38.0;5.0;;;;;;;Investment;Novo-Peredelkino
5100000;337;2011-11-11;44;28.0;1.0;;;;;;;Investment;Perovo
8750000;338;2011-11-11;42;27.0;3.0;;;;;;;Investment;Akademicheskoe
5928000;339;2011-11-11;54;28.0;3.0;;;;;;;Investment;Staroe Krjukovo
6400000;340;2011-11-11;47;30.0;12.0;;;;;;;Investment;Orehovo-Borisovo Severnoe
6500000;341;2011-11-11;50;29.0;7.0;;;;;;;Investment;Kosino-Uhtomskoe
5300000;342;2011-11-11;35;20.0;8.0;;;;;;;Investment;Butyrskoe
6000000;343;2011-11-11;36;19.0;15.0;;;;;;;Investment;Perovo
3750000;344;2011-11-11;34;14.0;5.0;;;;;;;Investment;Krjukovo
5600000;345;2011-11-11;37;21.0;3.0;;;;;;;Investment;Rjazanskij
4600000;346;2011-11-11;32;18.0;9.0;;;;;;;Investment;Losinoostrovskoe
7950000;347;2011-11-11;76;43.0;7.0;;;;;;;Investment;Matushkino
5156678;348;2011-11-12;54;32.0;11.0;;;;;;;Investment;Novo-Peredelkino
990000;349;2011-11-12;52;30.0;9.0;;;;;;;Investment;Mar'ino
6500000;350;2011-11-12;52;30.0;2.0;;;;;;;Investment;Lianozovo
5216843;351;2011-11-12;80;43.0;14.0;;;;;;;Investment;Mitino
10500000;352;2011-11-12;75;51.0;2.0;;;;;;;Investment;Sokol
900000;353;2011-11-14;27;12.0;1.0;;;;;;;Investment;Kon'kovo
5500000;354;2011-11-14;38;20.0;12.0;;;;;;;Investment;Babushkinskoe
7500000;355;2011-11-14;39;18.0;23.0;;;;;;;Investment;Fili Davydkovo
8400000;356;2011-11-14;37;19.0;7.0;;;;;;;Investment;Troparevo-Nikulino
9150000;357;2011-11-14;50;33.0;5.0;;;;;;;Investment;Danilovskoe
5700000;358;2011-11-14;38;20.0;14.0;;;;;;;Investment;Severnoe Butovo
8500000;359;2011-11-14;57;33.0;3.0;;;;;;;Investment;Mitino
1000000;360;2011-11-14;40;20.0;9.0;;;;;;;Investment;Gol'janovo
4650000;361;2011-11-14;35;20.0;1.0;;;;;;;Investment;Gol'janovo
1000000;362;2011-11-14;44;27.0;8.0;;;;;;;Investment;Gol'janovo
11500000;363;2011-11-14;99;63.0;16.0;;;;;;;Investment;Perovo
5000000;364;2011-11-14;50;29.0;1.0;;;;;;;Investment;Kapotnja
700000;365;2011-11-15;76;44.0;10.0;;;;;;;Investment;Horoshevo-Mnevniki
1000000;366;2011-11-15;72;49.0;5.0;;;;;;;Investment;Koptevo
7600000;367;2011-11-15;63;45.0;2.0;;;;;;;Investment;Bibirevo
7200000;368;2011-11-15;38;19.0;19.0;;;;;;;Investment;Krylatskoe
5500000;369;2011-11-15;39;20.0;10.0;;;;;;;Investment;Severnoe Butovo
4500000;370;2011-11-15;31;20.0;1.0;;;;;;;Investment;Severnoe Izmajlovo
1000000;371;2011-11-15;35;19.0;3.0;;;;;;;Investment;Horoshevo-Mnevniki
8300000;372;2011-11-15;58;34.0;2.0;;;;;;;Investment;Juzhnoe Butovo
10000000;373;2011-11-16;63;34.0;2.0;;;;;;;Investment;Sokolinaja Gora
999000;374;2011-11-16;54;36.0;1.0;;;;;;;Investment;Ivanovskoe
1000000;375;2011-11-16;28;17.0;4.0;;;;;;;Investment;Pokrovskoe Streshnevo
5250000;376;2011-11-16;34;19.0;8.0;;;;;;;Investment;Ljublino
4300000;377;2011-11-16;31;19.0;5.0;;;;;;;Investment;Metrogorodok
11500000;378;2011-11-16;80;45.0;22.0;;;;;;;Investment;Losinoostrovskoe
11413900;379;2011-11-16;76;44.0;22.0;;;;;;;Investment;Severnoe Tushino
5700000;380;2011-11-16;38;20.0;7.0;;;;;;;Investment;Mar'ino
4200000;381;2011-11-17;30;18.0;1.0;;;;;;;Investment;Perovo
8000000;382;2011-11-17;53;30.0;7.0;;;;;;;Investment;Lianozovo
6730000;383;2011-11-17;39;18.0;9.0;;;;;;;Investment;Izmajlovo
4700000;384;2011-11-17;36;19.0;1.0;;;;;;;Investment;Severnoe Butovo
1000000;385;2011-11-17;72;43.0;11.0;;;;;;;Investment;Krjukovo
1000000;386;2011-11-17;36;18.0;7.0;;;;;;;Investment;Bogorodskoe
5900000;387;2011-11-17;46;28.0;5.0;;;;;;;Investment;Hovrino
9300000;388;2011-11-17;76;44.0;;;;;;;;Investment;Juzhnoe Butovo
5200000;389;2011-11-17;38;19.0;6.0;;;;;;;Investment;Chertanovo Juzhnoe
5900000;390;2011-11-17;38;20.0;2.0;;;;;;;Investment;Strogino
5650000;391;2011-11-17;43;27.0;2.0;;;;;;;Investment;Kuncevo
5500000;392;2011-11-17;37;19.0;2.0;;;;;;;Investment;Ochakovo-Matveevskoe
5500000;393;2011-11-17;36;14.0;8.0;;;;;;;Investment;Mar'ino
12100000;394;2011-11-17;75;44.0;5.0;;;;;;;Investment;Severnoe Medvedkovo
11500000;395;2011-11-17;54;28.0;12.0;;;;;;;Investment;Alekseevskoe
5500000;396;2011-11-17;37;19.0;6.0;;;;;;;Investment;Juzhnoe Medvedkovo
7400000;397;2011-11-18;63;38.0;4.0;;;;;;;Investment;Juzhnoe Medvedkovo
4500000;398;2011-11-18;40;17.0;8.0;;;;;;;Investment;Krjukovo
5150000;399;2011-11-18;34;19.0;7.0;;;;;;;Investment;Veshnjaki
7000000;400;2011-11-18;70;45.0;12.0;;;;;;;Investment;Veshnjaki
7200000;401;2011-11-18;38;19.0;3.0;;;;;;;Investment;Krylatskoe
3900000;402;2011-11-18;31;20.0;1.0;;;;;;;Investment;Perovo
5100000;403;2011-11-18;34;21.0;4.0;;;;;;;Investment;Ivanovskoe
3700000;404;2011-11-18;32;17.0;4.0;;;;;;;Investment;Matushkino
3000000;405;2011-11-19;38;23.0;12.0;;;;;;;Investment;Tekstil'shhiki
2000000;406;2011-11-19;44;28.0;1.0;;;;;;;Investment;Orehovo-Borisovo Juzhnoe
5500000;407;2011-11-19;79;44.0;3.0;;;;;;;Investment;Kosino-Uhtomskoe
5800000;408;2011-11-19;55;26.0;2.0;;;;;;;Investment;Kosino-Uhtomskoe
5700000;409;2011-11-19;37;23.0;2.0;;;;;;;Investment;Juzhnoportovoe
10900000;410;2011-11-19;32;15.0;6.0;;;;;;;Investment;Hamovniki
5000000;411;2011-11-19;43;27.0;7.0;;;;;;;Investment;Birjulevo Zapadnoe
8600000;412;2011-11-19;59;40.0;4.0;;;;;;;Investment;Babushkinskoe
10200000;413;2011-11-19;67;46.0;12.0;;;;;;;Investment;Losinoostrovskoe
5300000;414;2011-11-19;37;22.0;4.0;;;;;;;Investment;Bogorodskoe
1000000;415;2011-11-19;55;37.0;4.0;;;;;;;Investment;Perovo
4900000;416;2011-11-19;38;18.0;11.0;;;;;;;Investment;Kosino-Uhtomskoe
4400000;417;2011-11-21;34;18.0;8.0;;;;;;;Investment;Matushkino
6300000;418;2011-11-21;41;25.0;2.0;;;;;;;Investment;Moskvorech'e-Saburovo
3000000;419;2011-11-21;43;29.0;3.0;;;;;;;Investment;Zjuzino
10400000;420;2011-11-21;41;22.0;3.0;;;;;;;Investment;Krasnosel'skoe
4800000;421;2011-11-21;34;21.0;8.0;;;;;;;Investment;Orehovo-Borisovo Juzhnoe
990000;422;2011-11-21;23;16.0;4.0;;;;;;;Investment;Jaroslavskoe
9000000;423;2011-11-21;63;33.0;13.0;;;;;;;Investment;Beskudnikovskoe
7150000;424;2011-11-22;37;19.0;9.0;;;;;;;Investment;Chertanovo Juzhnoe
11800000;425;2011-11-22;90;55.0;8.0;;;;;;;Investment;Juzhnoe Butovo
6000000;426;2011-11-22;35;18.0;7.0;;;;;;;Investment;Horoshevo-Mnevniki
4170000;427;2011-11-22;39;20.0;2.0;;;;;;;Investment;Krjukovo
2500000;428;2011-11-22;57;56.0;8.0;;;;;;;Investment;Presnenskoe
4480000;429;2011-11-22;34;19.0;;;;;;;;Investment;Izmajlovo
1000000;430;2011-11-22;59;37.0;4.0;;;;;;;Investment;Ivanovskoe
12000000;431;2011-11-22;66;39.0;9.0;;;;;;;Investment;Lianozovo
6800000;432;2011-11-22;53;28.0;2.0;;;;;;;Investment;Ljublino
3900000;433;2011-11-22;30;17.0;1.0;;;;;;;Investment;Bogorodskoe
2000000;434;2011-11-22;35;14.0;5.0;;;;;;;Investment;Novo-Peredelkino
8800000;435;2011-11-22;74;45.0;1.0;;;;;;;Investment;Donskoe
14000000;436;2011-11-23;100;72.0;3.0;;;;;;;Investment;Izmajlovo
4900000;437;2011-11-23;34;20.0;9.0;;;;;;;Investment;Otradnoe
10500000;438;2011-11-23;79;44.0;2.0;;;;;;;Investment;Hovrino
11500000;439;2011-11-23;60;34.0;17.0;;;;;;;Investment;Cheremushki
9344000;440;2011-11-23;63;43.0;7.0;;;;;;;Investment;Kon'kovo
5800000;441;2011-11-23;34;20.0;3.0;;;;;;;Investment;Caricyno
25500000;442;2011-11-23;129;80.0;3.0;;;;;;;Investment;Lomonosovskoe
4950000;443;2011-11-23;34;22.0;4.0;;;;;;;Investment;Juzhnoe Medvedkovo
6000000;444;2011-11-23;44;27.0;1.0;;;;;;;Investment;Severnoe Medvedkovo
5300000;445;2011-11-24;40;21.0;6.0;;;;;;;Investment;Jaroslavskoe
5500000;446;2011-11-24;36;19.0;2.0;;;;;;;Investment;Kotlovka
998000;447;2011-11-24;43;27.0;2.0;;;;;;;Investment;Savelovskoe
5344000;448;2011-11-24;39;21.0;12.0;;;;;;;Investment;Ljublino
2000000;449;2011-11-24;34;19.0;16.0;;;;;;;Investment;Teplyj Stan
1000000;450;2011-11-24;35;14.0;4.0;;;;;;;Investment;Donskoe
7700000;451;2011-11-24;54;33.0;6.0;;;;;;;Investment;Nagatino-Sadovniki
5380000;452;2011-11-24;43;28.0;2.0;;;;;;;Investment;Ljublino
2000000;453;2011-11-24;30;18.0;5.0;;;;;;;Investment;Perovo
6000000;454;2011-11-24;46;30.0;1.0;;;;;;;Investment;Orehovo-Borisovo Severnoe
20792832;455;2011-11-24;130;114.0;2.0;;;;;;;Investment;Hamovniki
5500000;456;2011-11-24;45;27.0;2.0;;;;;;;Investment;Donskoe
5890000;457;2011-11-24;38;19.0;10.0;;;;;;;Investment;Ljublino
4700000;458;2011-11-24;31;18.0;6.0;;;;;;;Investment;Nagatinskij Zaton
5500000;459;2011-11-25;41;27.0;3.0;;;;;;;Investment;Gol'janovo
5850000;460;2011-11-25;45;28.0;1.0;;;;;;;Investment;Orehovo-Borisovo Severnoe
10700000;461;2011-11-25;74;45.0;5.0;;;;;;;Investment;Jakimanka
8500000;462;2011-11-25;51;30.0;9.0;;;;;;;Investment;Hovrino
4950000;463;2011-11-25;35;19.0;4.0;;;;;;;Investment;Novogireevo
5750000;464;2011-11-25;34;20.0;8.0;;;;;;;Investment;Pokrovskoe Streshnevo
5600000;465;2011-11-25;44;27.0;2.0;;;;;;;Investment;Vostochnoe Degunino
6300000;466;2011-11-25;38;24.0;1.0;;;;;;;Investment;Mozhajskoe
14200000;467;2011-11-25;74;45.0;15.0;;;;;;;Investment;Troparevo-Nikulino
990000;468;2011-11-25;54;32.0;7.0;;;;;;;Investment;Vnukovo
5050000;469;2011-11-25;45;30.0;6.0;;;;;;;Investment;Birjulevo Zapadnoe
2000000;470;2011-11-25;52;30.0;2.0;;;;;;;Investment;Birjulevo Vostochnoe
7700000;471;2011-11-25;58;42.0;2.0;;;;;;;Investment;Jasenevo
5400000;472;2011-11-25;45;30.0;4.0;;;;;;;Investment;Metrogorodok
3500000;473;2011-11-25;22;14.0;9.0;;;;;;;Investment;Dmitrovskoe
6900000;474;2011-11-25;40;20.0;3.0;;;;;;;Investment;Kotlovka
1000000;475;2011-11-25;52;32.0;9.0;;;;;;;Investment;Orehovo-Borisovo Severnoe
6300000;476;2011-11-26;41;21.0;7.0;;;;;;;Investment;Nagatinskij Zaton
7250000;477;2011-11-26;51;50.0;8.0;;;;;;;Investment;Novokosino
6000000;478;2011-11-26;38;23.0;5.0;;;;;;;Investment;Tekstil'shhiki
3000000;479;2011-11-26;31;19.0;7.0;;;;;;;Investment;Dorogomilovo
5700000;480;2011-11-26;32;18.0;4.0;;;;;;;Investment;Horoshevo-Mnevniki
14300000;481;2011-11-26;95;61.0;3.0;;;;;;;Investment;Rjazanskij
5650000;482;2011-11-28;42;28.0;7.0;;;;;;;Investment;Juzhnoe Medvedkovo
5500000;483;2011-11-28;37;19.0;14.0;;;;;;;Investment;Beskudnikovskoe
4645109;484;2011-11-28;32;18.0;8.0;;;;;;;Investment;Jaroslavskoe
6202000;485;2011-11-28;45;29.0;2.0;;;;;;;Investment;Ivanovskoe
5120000;486;2011-11-28;30;18.0;2.0;;;;;;;Investment;Preobrazhenskoe
990000;487;2011-11-28;50;29.0;12.0;;;;;;;Investment;Nagatino-Sadovniki
13186113;488;2011-11-28;68;30.0;7.0;;;;;;;Investment;Nagatino-Sadovniki
5401514;489;2011-11-28;42;27.0;5.0;;;;;;;Investment;Bogorodskoe
10500000;490;2011-11-28;77;46.0;12.0;;;;;;;Investment;Jaroslavskoe
5700000;491;2011-11-28;47;27.0;1.0;;;;;;;Investment;Tekstil'shhiki
13200000;492;2011-11-28;99;63.0;4.0;;;;;;;Investment;Vostochnoe Izmajlovo
5000000;493;2011-11-29;31;21.0;2.0;;;;;;;Investment;Levoberezhnoe
6391772;494;2011-11-29;36;16.0;17.0;;;;;;;Investment;Juzhnoe Medvedkovo
1933333;495;2011-11-29;38;17.0;4.0;;;;;;;Investment;Koptevo
8500000;496;2011-11-29;60;34.0;17.0;;;;;;;Investment;Brateevo
5200000;497;2011-11-29;38;38.0;7.0;;;;;;;Investment;Solncevo
10600000;498;2011-11-29;52;30.0;8.0;;;;;;;Investment;Taganskoe
999000;499;2011-11-29;111;72.0;9.0;;;;;;;Investment;Zjuzino
6800000;500;2011-11-29;34;19.0;6.0;;;;;;;Investment;Mar'ina Roshha
5700000;501;2011-11-29;57;42.0;9.0;;;;;;;Investment;Birjulevo Zapadnoe
5300000;502;2011-11-29;32;18.0;1.0;;;;;;;Investment;Akademicheskoe
12400000;503;2011-11-30;131;69.0;17.0;;;;;;;Investment;Solncevo
2000000;504;2011-11-30;55;34.0;3.0;;;;;;;Investment;Beskudnikovskoe
5625000;505;2011-11-30;36;16.0;15.0;;;;;;;Investment;Levoberezhnoe
2000000;506;2011-11-30;34;21.0;9.0;;;;;;;Investment;Taganskoe
990000;507;2011-11-30;54;53.0;17.0;;;;;;;Investment;Marfino
6500000;508;2011-11-30;49;34.0;9.0;;;;;;;Investment;Jaroslavskoe
5700000;509;2011-11-30;45;29.0;;;;;;;;Investment;Chertanovo Severnoe
11000000;510;2011-11-30;47;26.0;2.0;;;;;;;Investment;Hamovniki
14200000;511;2011-11-30;108;57.0;4.0;;;;;;;Investment;Mar'ino
5850000;512;2011-11-30;53;30.0;10.0;;;;;;;Investment;Silino
15000000;513;2011-11-30;80;46.0;16.0;;;;;;;Investment;Severnoe Butovo
12300000;514;2011-11-30;50;30.0;17.0;;;;;;;Investment;Shhukino
5490400;515;2011-12-01;36;36.0;22.0;;;;;;;Investment;Otradnoe
9800000;516;2011-12-01;53;32.0;4.0;;;;;;;Investment;Alekseevskoe
2000000;517;2011-12-01;60;39.0;7.0;;;;;;;Investment;Juzhnoe Medvedkovo
6300000;518;2011-12-01;28;11.0;1.0;;;;;;;Investment;Basmannoe
2000000;519;2011-12-01;37;18.0;4.0;;;;;;;Investment;Brateevo
4000000;520;2011-12-01;32;15.0;;;;;;;;Investment;Nizhegorodskoe
5400000;521;2011-12-01;30;18.0;2.0;;;;;;;Investment;Filevskij Park
6700000;522;2011-12-02;47;30.0;3.0;;;;;;;Investment;Orehovo-Borisovo Severnoe
5900000;523;2011-12-02;31;21.0;7.0;;;;;;;Investment;Cheremushki
1000000;524;2011-12-02;34;14.0;2.0;;;;;;;Investment;Vostochnoe Degunino
6500000;525;2011-12-02;51;30.0;11.0;;;;;;;Investment;Vyhino-Zhulebino
6450000;526;2011-12-02;35;19.0;4.0;;;;;;;Investment;Nagatinskij Zaton
7800000;527;2011-12-02;52;30.0;5.0;;;;;;;Investment;Severnoe Tushino
1000000;528;2011-12-02;32;18.0;5.0;;;;;;;Investment;Otradnoe
4320000;529;2011-12-02;32;18.0;3.0;;;;;;;Investment;Pechatniki
7600000;530;2011-12-03;32;13.0;2.0;;;;;;;Investment;Fili Davydkovo
4950000;531;2011-12-03;38;23.0;1.0;;;;;;;Investment;Losinoostrovskoe
5300000;532;2011-12-03;34;18.0;1.0;;;;;;;Investment;Sviblovo
8100000;533;2011-12-03;62;44.0;7.0;;;;;;;Investment;Chertanovo Juzhnoe
7175000;534;2011-12-05;42;21.0;1.0;;;;;;;Investment;Taganskoe
4800000;535;2011-12-05;35;21.0;1.0;;;;;;;Investment;Sviblovo
11200000;536;2011-12-05;59;36.0;11.0;;;;;;;Investment;Krasnosel'skoe
5200000;537;2011-12-05;35;19.0;2.0;;;;;;;Investment;Mar'ina Roshha
4700000;538;2011-12-05;30;19.0;5.0;;;;;;;Investment;Izmajlovo
1000000;539;2011-12-05;39;17.0;8.0;;;;;;;Investment;Severnoe Medvedkovo
4950000;540;2011-12-06;32;18.0;9.0;;;;;;;Investment;Orehovo-Borisovo Severnoe
7200000;541;2011-12-06;38;20.0;10.0;;;;;;;Investment;Obruchevskoe
2000000;542;2011-12-06;82;44.0;16.0;;;;;;;Investment;Akademicheskoe
4500000;543;2011-12-06;31;17.0;5.0;;;;;;;Investment;Sokolinaja Gora
2990000;544;2011-12-06;44;28.0;6.0;;;;;;;Investment;Chertanovo Juzhnoe
8400000;545;2011-12-06;54;37.0;1.0;;;;;;;Investment;Ajeroport
8800000;546;2011-12-06;55;30.0;3.0;;;;;;;Investment;Mozhajskoe
7650000;547;2011-12-06;38;19.0;2.0;;;;;;;Investment;Presnenskoe
5500000;548;2011-12-06;44;27.0;1.0;;;;;;;Investment;Severnoe Medvedkovo
4900000;549;2011-12-06;35;35.0;12.0;;;;;;;Investment;Veshnjaki
5850000;550;2011-12-06;53;30.0;7.0;;;;;;;Investment;Kapotnja
5050000;551;2011-12-06;42;27.0;3.0;;;;;;;Investment;Juzhnoe Tushino
5500000;552;2011-12-06;39;20.0;9.0;;;;;;;Investment;Mar'ino
6900000;553;2011-12-06;57;33.0;6.0;;;;;;;Investment;Zapadnoe Degunino
5450000;554;2011-12-06;32;18.0;5.0;;;;;;;Investment;Severnoe Medvedkovo
6600000;555;2011-12-07;40;24.0;3.0;;;;;;;Investment;Horoshevo-Mnevniki
990000;556;2011-12-07;34;13.0;10.0;;;;;;;Investment;Jakimanka
4300000;557;2011-12-07;39;21.0;9.0;;;;;;;Investment;Savelki
7800000;558;2011-12-07;51;30.0;12.0;;;;;;;Investment;Vostochnoe Degunino
1000000;559;2011-12-07;32;15.0;9.0;;;;;;;Investment;Gol'janovo
10100958;560;2011-12-07;73;;14.0;;;;;;;OwnerOccupier;Bogorodskoe
7250000;561;2011-12-07;53;30.0;10.0;;;;;;;Investment;Teplyj Stan
9672200;562;2011-12-07;70;36.0;9.0;;;;;;;OwnerOccupier;Bogorodskoe
8400000;563;2011-12-07;59;38.0;4.0;;;;;;;Investment;Orehovo-Borisovo Severnoe
7300000;564;2011-12-07;43;28.0;7.0;;;;;;;Investment;Izmajlovo
2000000;565;2011-12-08;57;33.0;10.0;;;;;;;Investment;Brateevo
5400000;566;2011-12-08;35;19.0;5.0;;;;;;;Investment;Ochakovo-Matveevskoe
6400000;567;2011-12-08;54;28.0;6.0;;;;;;;Investment;Perovo
9100000;568;2011-12-08;77;45.0;11.0;;;;;;;Investment;Novogireevo
4400000;569;2011-12-08;31;19.0;2.0;;;;;;;Investment;Caricyno
8400000;570;2011-12-08;60;36.0;1.0;;;;;;;Investment;Troparevo-Nikulino
5100000;571;2011-12-08;36;19.0;11.0;;;;;;;Investment;Kosino-Uhtomskoe
6000000;572;2011-12-08;38;23.0;7.0;;;;;;;Investment;Kuz'minki
11200000;573;2011-12-08;75;44.0;16.0;;;;;;;Investment;Perovo
1000000;574;2011-12-08;34;20.0;8.0;;;;;;;Investment;Timirjazevskoe
5800000;575;2011-12-08;43;26.0;4.0;;;;;;;Investment;Severnoe Izmajlovo
1500000;576;2011-12-08;34;21.0;4.0;;;;;;;Investment;Bogorodskoe
2000000;577;2011-12-08;35;19.0;13.0;;;;;;;Investment;Sokolinaja Gora
4250000;578;2011-12-08;37;19.0;16.0;;;;;;;Investment;Dmitrovskoe
5500000;579;2011-12-08;34;20.0;6.0;;;;;;;Investment;Chertanovo Central'noe
990000;580;2011-12-08;36;21.0;8.0;;;;;;;Investment;Otradnoe
990000;581;2011-12-08;36;18.0;4.0;;;;;;;Investment;Bogorodskoe
1000000;582;2011-12-08;44;31.0;5.0;;;;;;;Investment;Levoberezhnoe
7200000;583;2011-12-09;57;34.0;2.0;;;;;;;Investment;Pechatniki
4500000;584;2011-12-09;30;16.0;1.0;;;;;;;Investment;Severnoe Izmajlovo
5700000;585;2011-12-09;39;20.0;15.0;;;;;;;Investment;Severnoe Butovo
4250000;586;2011-12-09;38;19.0;9.0;;;;;;;Investment;Krjukovo
1800000;587;2011-12-09;32;16.0;8.0;;;;;;;Investment;Chertanovo Severnoe
4500000;588;2011-12-09;31;21.0;2.0;;;;;;;Investment;Kuz'minki
2000000;589;2011-12-10;51;30.0;9.0;;;;;;;Investment;Vyhino-Zhulebino
5200000;590;2011-12-10;35;20.0;1.0;;;;;;;Investment;Butyrskoe
8300000;591;2011-12-10;80;53.0;10.0;;;;;;;Investment;Nekrasovka
990000;592;2011-12-10;41;18.0;8.0;;;;;;;Investment;Juzhnoe Butovo
8900000;593;2011-12-10;66;64.0;14.0;;;;;;;Investment;Ochakovo-Matveevskoe
6000000;594;2011-12-10;37;18.0;8.0;;;;;;;Investment;Chertanovo Juzhnoe
4414000;595;2011-12-12;32;17.0;6.0;;;;;;;Investment;Birjulevo Zapadnoe
6300000;596;2011-12-12;50;30.0;3.0;;;;;;;Investment;Rjazanskij
10188000;597;2011-12-12;60;37.0;13.0;;;;;;;Investment;Teplyj Stan
8200000;598;2011-12-12;44;25.0;10.0;;;;;;;Investment;Sokol
12000000;599;2011-12-12;63;35.0;4.0;;;;;;;Investment;Ajeroport
6000000;600;2011-12-12;37;22.0;4.0;;;;;;;Investment;Bogorodskoe
4200000;601;2011-12-12;37;19.0;14.0;;;;;;;Investment;Juzhnoe Butovo
779396;602;2011-12-12;37;19.0;9.0;;;;;;;Investment;Nekrasovka
4700000;603;2011-12-12;43;26.0;3.0;;;;;;;Investment;Pechatniki
4400000;604;2011-12-12;60;24.0;12.0;;;;;;;Investment;Juzhnoe Tushino
5800000;605;2011-12-12;45;28.0;3.0;;;;;;;Investment;Levoberezhnoe
10250000;606;2011-12-12;78;44.0;7.0;;;;;;;Investment;Mar'ino
13400000;607;2011-12-12;126;86.0;9.0;;;;;;;Investment;Presnenskoe
9800000;608;2011-12-13;64;40.0;6.0;;;;;;;Investment;Bibirevo
5800000;609;2011-12-13;38;19.0;10.0;;;;;;;Investment;Filevskij Park
6100000;610;2011-12-13;38;23.0;7.0;;;;;;;Investment;Hovrino
4500000;611;2011-12-13;32;20.0;1.0;;;;;;;Investment;Caricyno
5200000;612;2011-12-13;48;31.0;4.0;;;;;;;Investment;Savelki
21000000;613;2011-12-13;112;75.0;4.0;;;;;;;Investment;Dorogomilovo
1100000;614;2011-12-13;43;26.0;5.0;;;;;;;Investment;Gol'janovo
6650000;615;2011-12-13;37;23.0;4.0;;;;;;;Investment;Mar'ina Roshha
9200000;616;2011-12-13;34;16.0;2.0;;;;;;;Investment;Dorogomilovo
5800000;617;2011-12-14;35;19.0;10.0;;;;;;;Investment;Novogireevo
9500000;618;2011-12-14;74;45.0;13.0;;;;;;;Investment;Juzhnoe Butovo
990000;619;2011-12-14;34;19.0;13.0;;;;;;;Investment;Kuncevo
1050000;620;2011-12-14;58;30.0;3.0;;;;;;;Investment;Staroe Krjukovo
4500000;621;2011-12-14;36;18.0;15.0;;;;;;;Investment;Kosino-Uhtomskoe
8200000;622;2011-12-14;76;44.0;8.0;;;;;;;Investment;Kosino-Uhtomskoe
4150000;623;2011-12-14;30;16.0;4.0;;;;;;;Investment;Rjazanskij
9100000;624;2011-12-14;53;37.0;9.0;;;;;;;Investment;Juzhnoportovoe
16118400;625;2011-12-15;110;;26.0;;;;;;;OwnerOccupier;Juzhnoportovoe
1000000;626;2011-12-15;33;19.0;2.0;;;;;;;Investment;Babushkinskoe
17500000;627;2011-12-15;92;63.0;5.0;;;;;;;Investment;Troparevo-Nikulino
5500000;628;2011-12-15;39;21.0;2.0;;;;;;;Investment;Severnoe Butovo
5000000;629;2011-12-15;29;15.0;1.0;;;;;;;Investment;Perovo
5400000;630;2011-12-15;42;26.0;2.0;;;;;;;Investment;Preobrazhenskoe
6200000;631;2011-12-15;44;28.0;5.0;;;;;;;Investment;Preobrazhenskoe
18408464;632;2011-12-15;125;66.0;6.0;;;;;;;Investment;Juzhnoe Medvedkovo
2750000;633;2011-12-15;44;27.0;1.0;;;;;;;Investment;Jaroslavskoe
999000;634;2011-12-15;44;28.0;3.0;;;;;;;Investment;Horoshevo-Mnevniki
340000;635;2011-12-15;70;49.0;16.0;;;;;;;Investment;Matushkino
4800000;636;2011-12-15;32;20.0;3.0;;;;;;;Investment;Zjuzino
6300000;637;2011-12-15;38;19.0;9.0;;;;;;;Investment;Severnoe Butovo
2000000;638;2011-12-16;38;19.0;4.0;;;;;;;Investment;Juzhnoe Butovo
1000000;639;2011-12-16;36;17.0;19.0;;;;;;;Investment;Otradnoe
900000;640;2011-12-16;44;14.0;5.0;;;;;;;Investment;Kotlovka
4150000;641;2011-12-16;34;19.0;16.0;;;;;;;Investment;Staroe Krjukovo
9100000;642;2011-12-16;74;44.0;17.0;;;;;;;Investment;Mitino
1000000;643;2011-12-16;76;44.0;1.0;;;;;;;Investment;Severnoe Medvedkovo
7900000;644;2011-12-16;53;32.0;1.0;;;;;;;Investment;Krylatskoe
5800000;645;2011-12-16;38;36.0;6.0;;;;;;;Investment;Rostokino
1000000;646;2011-12-16;74;43.0;5.0;;;;;;;Investment;Severnoe Butovo
5000000;647;2011-12-16;35;14.0;1.0;;;;;;;Investment;Orehovo-Borisovo Severnoe
2000000;648;2011-12-17;42;15.0;8.0;;;;;;;Investment;Moskvorech'e-Saburovo
1000000;649;2011-12-17;37;19.0;17.0;;;;;;;Investment;Hovrino
5744772;650;2011-12-17;106;63.0;18.0;;;;;;;Investment;Rjazanskij
9100000;651;2011-12-17;63;44.0;;;;;;;;Investment;Teplyj Stan
12400000;652;2011-12-17;59;41.0;4.0;;;;;;;Investment;Gagarinskoe
4100000;653;2011-12-17;38;18.0;2.0;;;;;;;Investment;Izmajlovo
4700000;654;2011-12-19;34;14.0;3.0;;;;;;;Investment;Hovrino
